"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-10-02 01:57:25",1759370245393,"ocriador.vercel.app/editor/74a2ae0f-b877-4c79-9668-95a76ef7b7a2","GET","",200,"4xwlg-1759370245390-627cf8a4fd4f","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","ocriador.vercel.app","ocriador.vercel.app","dpl_FT9kLHHB1NS7Ax7xYvG4XM9S516Z",-1,"gru1",-1,-1,"","prj_8zaQqKNXIpjCXEpAaan3ooBCOS9d","","","01K6HA6X8HSX1QEKBEJZW3W8XN","KSY0UATMZ8Fp",-1
"2025-10-02 01:57:16",1759370236689,"ocriador.vercel.app/editor/74a2ae0f-b877-4c79-9668-95a76ef7b7a2","GET","",200,"926dl-1759370236420-da7db5d34ed2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","info","production","main","","lambda","/editor/[projectId]","ocriador.vercel.app","ocriador.vercel.app","dpl_FT9kLHHB1NS7Ax7xYvG4XM9S516Z",162,"iad1",146,2048,"","prj_8zaQqKNXIpjCXEpAaan3ooBCOS9d","","","01K6HA6MRHT8MQ7JD16VM4MKHT","lF49Vt9oicDm",1
"2025-10-02 01:57:16",1759370236630,"ocriador.vercel.app/editor/74a2ae0f-b877-4c79-9668-95a76ef7b7a2","GET","",-1,"926dl-1759370236420-da7db5d34ed2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","ocriador.vercel.app","ocriador.vercel.app","dpl_FT9kLHHB1NS7Ax7xYvG4XM9S516Z",-1,"gru1",-1,-1,"","prj_8zaQqKNXIpjCXEpAaan3ooBCOS9d","","","01K6HA6MGKJEDBZW71VFEPYBS3","",-1
"2025-10-02 01:57:16",1759370236435,"ocriador.vercel.app/editor/74a2ae0f-b877-4c79-9668-95a76ef7b7a2","GET","",200,"926dl-1759370236420-da7db5d34ed2","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","ocriador.vercel.app","ocriador.vercel.app","dpl_FT9kLHHB1NS7Ax7xYvG4XM9S516Z",-1,"gru1",-1,-1,"","prj_8zaQqKNXIpjCXEpAaan3ooBCOS9d","","","01K6HA6MGKJEDBZW71VFEPYBS3","KSY0UATMZ8Fp",-1
"2025-10-02 01:57:15",1759370235383,"ocriador.vercel.app/editor/50988d9d-fe9b-4821-995f-589f0d1f5259","GET","",200,"fmdw6-1759370234813-eab72ff3e733","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","info","production","main","","lambda","/editor/[projectId]","ocriador.vercel.app","ocriador.vercel.app","dpl_FT9kLHHB1NS7Ax7xYvG4XM9S516Z",9,"iad1",146,2048,"","prj_8zaQqKNXIpjCXEpAaan3ooBCOS9d","","","01K6HA6KFQ3SN7CCNBYR44ENRE","lF49Vt9oicDm",1
"2025-10-02 01:57:15",1759370235352,"ocriador.vercel.app/favicon.ico","GET","",200,"bmmqd-1759370234815-ff608a11237e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","info","production","main","","lambda","/favicon.ico","ocriador.vercel.app","ocriador.vercel.app","dpl_FT9kLHHB1NS7Ax7xYvG4XM9S516Z",679,"iad1",136,2048,"","prj_8zaQqKNXIpjCXEpAaan3ooBCOS9d","","","01K6HA6KER9FRT789X6BXA21JW","WzDTPx4NKoca",1
"2025-10-02 01:57:15",1759370235317,"ocriador.vercel.app/editor/50988d9d-fe9b-4821-995f-589f0d1f5259","GET","",-1,"fmdw6-1759370234813-eab72ff3e733","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","ocriador.vercel.app","ocriador.vercel.app","dpl_FT9kLHHB1NS7Ax7xYvG4XM9S516Z",-1,"gru1",-1,-1,"","prj_8zaQqKNXIpjCXEpAaan3ooBCOS9d","","","01K6HA6JYT2MXX96XE1WXZ1F3H","",-1
"2025-10-02 01:57:15",1759370235291,"ocriador.vercel.app/favicon.ico","GET","",200,"bmmqd-1759370234815-ff608a11237e","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","info","production","main","REVALIDATED","static","/favicon.ico","ocriador.vercel.app","ocriador-hhfccffj2-jeanmnorhens-projects.vercel.app","dpl_FT9kLHHB1NS7Ax7xYvG4XM9S516Z",-1,"",-1,-1,"","prj_8zaQqKNXIpjCXEpAaan3ooBCOS9d","","","","",-1
"2025-10-02 01:57:15",1759370235073,"ocriador.vercel.app/editor/74a2ae0f-b877-4c79-9668-95a76ef7b7a2","GET","",200,"926dl-1759370234813-a01adce7aa38","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","info","production","main","","lambda","/editor/[projectId]","ocriador.vercel.app","ocriador.vercel.app","dpl_FT9kLHHB1NS7Ax7xYvG4XM9S516Z",10,"iad1",146,2048,"","prj_8zaQqKNXIpjCXEpAaan3ooBCOS9d","","","01K6HA6K61ZXPWNTQ90NMSATPH","lF49Vt9oicDm",1
"2025-10-02 01:57:15",1759370235013,"ocriador.vercel.app/editor/74a2ae0f-b877-4c79-9668-95a76ef7b7a2","GET","",-1,"926dl-1759370234813-a01adce7aa38","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36","info","production","main","","edge-middleware","/src/middleware","ocriador.vercel.app","ocriador.vercel.app","dpl_FT9kLHHB1NS7Ax7xYvG4XM9S516Z",-1,"gru1",-1,-1,"","prj_8zaQqKNXIpjCXEpAaan3ooBCOS9d","","","01K6HA6JY8WE7EE6B3RMK977KC","",-1
